marker,chr,pos,trait,gene,lod,threshold,iteration,var_exp,eff_size,ci_l_marker,ci_l_pos,ci_r_marker,ci_r_pos
I_13395979,I,13395979,A_12_P104472,sqst-5,0.03451140707815289,3.77,1,NA,NA,NA,NA,NA,NA
I_13398787,I,13398787,A_12_P104472,sqst-5,0.05939594939057962,3.77,1,NA,NA,NA,NA,NA,NA
I_13399538,I,13399538,A_12_P104472,sqst-5,0.05939594939057962,3.77,1,NA,NA,NA,NA,NA,NA
I_13414068,I,13414068,A_12_P104472,sqst-5,0.13703208266590167,3.77,1,NA,NA,NA,NA,NA,NA
I_13428076,I,13428076,A_12_P104472,sqst-5,0.13703208266590167,3.77,1,NA,NA,NA,NA,NA,NA
I_13428523,I,13428523,A_12_P104472,sqst-5,0.13703208266590167,3.77,1,NA,NA,NA,NA,NA,NA
I_13430146,I,13430146,A_12_P104472,sqst-5,0.13703208266590167,3.77,1,NA,NA,NA,NA,NA,NA
I_13439433,I,13439433,A_12_P104472,sqst-5,0.13703208266590167,3.77,1,NA,NA,NA,NA,NA,NA
I_13440345,I,13440345,A_12_P104472,sqst-5,0.14999973832132443,3.77,1,NA,NA,NA,NA,NA,NA
I_13446396,I,13446396,A_12_P104472,sqst-5,0.16719993238756897,3.77,1,NA,NA,NA,NA,NA,NA
I_13452110,I,13452110,A_12_P104472,sqst-5,0.255362890369453,3.77,1,NA,NA,NA,NA,NA,NA
I_13452811,I,13452811,A_12_P104472,sqst-5,0.255362890369453,3.77,1,NA,NA,NA,NA,NA,NA
I_13463476,I,13463476,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13551265,I,13551265,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13569471,I,13569471,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13590174,I,13590174,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13603496,I,13603496,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13623980,I,13623980,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13625786,I,13625786,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13647369,I,13647369,A_12_P104472,sqst-5,0.2780927549026643,3.77,1,NA,NA,NA,NA,NA,NA
I_13649127,I,13649127,A_12_P104472,sqst-5,0.3024978691737998,3.77,1,NA,NA,NA,NA,NA,NA
I_13666888,I,13666888,A_12_P104472,sqst-5,0.3309614102239199,3.77,1,NA,NA,NA,NA,NA,NA
I_13685760,I,13685760,A_12_P104472,sqst-5,0.3309614102239199,3.77,1,NA,NA,NA,NA,NA,NA
I_13688946,I,13688946,A_12_P104472,sqst-5,0.3309614102239199,3.77,1,NA,NA,NA,NA,NA,NA
I_13696504,I,13696504,A_12_P104472,sqst-5,0.3309614102239199,3.77,1,NA,NA,NA,NA,NA,NA
I_13709331,I,13709331,A_12_P104472,sqst-5,0.24131921181475807,3.77,1,NA,NA,NA,NA,NA,NA
I_13731484,I,13731484,A_12_P104472,sqst-5,0.24131921181475807,3.77,1,NA,NA,NA,NA,NA,NA
I_13779641,I,13779641,A_12_P104472,sqst-5,0.24131921181475807,3.77,1,NA,NA,NA,NA,NA,NA
I_13788926,I,13788926,A_12_P104472,sqst-5,0.24131921181475807,3.77,1,NA,NA,NA,NA,NA,NA
I_13792781,I,13792781,A_12_P104472,sqst-5,0.24892975337497691,3.77,1,NA,NA,NA,NA,NA,NA
I_13853980,I,13853980,A_12_P104472,sqst-5,0.2768715577565544,3.77,1,NA,NA,NA,NA,NA,NA
I_13860554,I,13860554,A_12_P104472,sqst-5,0.2768715577565544,3.77,1,NA,NA,NA,NA,NA,NA
I_13875092,I,13875092,A_12_P104472,sqst-5,0.18200259886209044,3.77,1,NA,NA,NA,NA,NA,NA
I_13880964,I,13880964,A_12_P104472,sqst-5,0.18200259886209044,3.77,1,NA,NA,NA,NA,NA,NA
I_13886754,I,13886754,A_12_P104472,sqst-5,0.18200259886209044,3.77,1,NA,NA,NA,NA,NA,NA
I_13914474,I,13914474,A_12_P104472,sqst-5,0.18200259886209044,3.77,1,NA,NA,NA,NA,NA,NA
I_13942896,I,13942896,A_12_P104472,sqst-5,0.18200259886209044,3.77,1,NA,NA,NA,NA,NA,NA
I_13979708,I,13979708,A_12_P104472,sqst-5,0.11602735029784153,3.77,1,NA,NA,NA,NA,NA,NA
I_13992600,I,13992600,A_12_P104472,sqst-5,0.11602735029784153,3.77,1,NA,NA,NA,NA,NA,NA
I_14006590,I,14006590,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14010408,I,14010408,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14012129,I,14012129,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14014482,I,14014482,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14035932,I,14035932,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14040544,I,14040544,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14049392,I,14049392,A_12_P104472,sqst-5,0.06978746483875958,3.77,1,NA,NA,NA,NA,NA,NA
I_14055519,I,14055519,A_12_P104472,sqst-5,0.05676268506147557,3.77,1,NA,NA,NA,NA,NA,NA
I_14102974,I,14102974,A_12_P104472,sqst-5,0.04664974659316436,3.77,1,NA,NA,NA,NA,NA,NA
I_14103309,I,14103309,A_12_P104472,sqst-5,0.04664974659316436,3.77,1,NA,NA,NA,NA,NA,NA
I_14105321,I,14105321,A_12_P104472,sqst-5,0.04664974659316436,3.77,1,NA,NA,NA,NA,NA,NA
I_14108956,I,14108956,A_12_P104472,sqst-5,0.04664974659316436,3.77,1,NA,NA,NA,NA,NA,NA
I_14116647,I,14116647,A_12_P104472,sqst-5,0.11639214018157094,3.77,1,NA,NA,NA,NA,NA,NA
I_14119923,I,14119923,A_12_P104472,sqst-5,0.1467632895711368,3.77,1,NA,NA,NA,NA,NA,NA
I_14140181,I,14140181,A_12_P104472,sqst-5,0.1467632895711368,3.77,1,NA,NA,NA,NA,NA,NA
I_14142386,I,14142386,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14142791,I,14142791,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14144363,I,14144363,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14158297,I,14158297,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14164665,I,14164665,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14166753,I,14166753,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14169370,I,14169370,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14178480,I,14178480,A_12_P104472,sqst-5,0.21328720274428173,3.77,1,NA,NA,NA,NA,NA,NA
I_14182461,I,14182461,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14183206,I,14183206,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14183811,I,14183811,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14185571,I,14185571,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14193863,I,14193863,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14199774,I,14199774,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14201579,I,14201579,A_12_P104472,sqst-5,0.16151093503115557,3.77,1,NA,NA,NA,NA,NA,NA
I_14210742,I,14210742,A_12_P104472,sqst-5,0.12953985271435306,3.77,1,NA,NA,NA,NA,NA,NA
I_14219502,I,14219502,A_12_P104472,sqst-5,0.12953985271435306,3.77,1,NA,NA,NA,NA,NA,NA
I_14243159,I,14243159,A_12_P104472,sqst-5,0.27080065638531053,3.77,1,NA,NA,NA,NA,NA,NA
I_14289937,I,14289937,A_12_P104472,sqst-5,0.29342214171952985,3.77,1,NA,NA,NA,NA,NA,NA
I_14315954,I,14315954,A_12_P104472,sqst-5,0.29342214171952985,3.77,1,NA,NA,NA,NA,NA,NA
I_14315961,I,14315961,A_12_P104472,sqst-5,0.29342214171952985,3.77,1,NA,NA,NA,NA,NA,NA
I_14316531,I,14316531,A_12_P104472,sqst-5,0.29342214171952985,3.77,1,NA,NA,NA,NA,NA,NA
I_14318555,I,14318555,A_12_P104472,sqst-5,0.29342214171952985,3.77,1,NA,NA,NA,NA,NA,NA
I_14323087,I,14323087,A_12_P104472,sqst-5,0.2502940446269301,3.77,1,NA,NA,NA,NA,NA,NA
I_14333561,I,14333561,A_12_P104472,sqst-5,0.2502940446269301,3.77,1,NA,NA,NA,NA,NA,NA
I_14348106,I,14348106,A_12_P104472,sqst-5,0.2502940446269301,3.77,1,NA,NA,NA,NA,NA,NA
I_14361048,I,14361048,A_12_P104472,sqst-5,0.2502940446269301,3.77,1,NA,NA,NA,NA,NA,NA
I_14376054,I,14376054,A_12_P104472,sqst-5,0.2502940446269301,3.77,1,NA,NA,NA,NA,NA,NA
I_14379544,I,14379544,A_12_P104472,sqst-5,0.2502940446269301,3.77,1,NA,NA,NA,NA,NA,NA
I_14391274,I,14391274,A_12_P104472,sqst-5,0.3153128664571906,3.77,1,NA,NA,NA,NA,NA,NA
I_14395913,I,14395913,A_12_P104472,sqst-5,0.3153128664571906,3.77,1,NA,NA,NA,NA,NA,NA
I_14405536,I,14405536,A_12_P104472,sqst-5,0.15271986221646514,3.77,1,NA,NA,NA,NA,NA,NA
I_14409004,I,14409004,A_12_P104472,sqst-5,0.09922744906366049,3.77,1,NA,NA,NA,NA,NA,NA
I_14410476,I,14410476,A_12_P104472,sqst-5,0.08902848480082952,3.77,1,NA,NA,NA,NA,NA,NA
I_14419199,I,14419199,A_12_P104472,sqst-5,0.08902848480082952,3.77,1,NA,NA,NA,NA,NA,NA
I_14420075,I,14420075,A_12_P104472,sqst-5,0.08902848480082952,3.77,1,NA,NA,NA,NA,NA,NA
I_14425387,I,14425387,A_12_P104472,sqst-5,0.05977833465991028,3.77,1,NA,NA,NA,NA,NA,NA
I_14433480,I,14433480,A_12_P104472,sqst-5,0.05977833465991028,3.77,1,NA,NA,NA,NA,NA,NA
I_14445068,I,14445068,A_12_P104472,sqst-5,0.05977833465991028,3.77,1,NA,NA,NA,NA,NA,NA
I_14447285,I,14447285,A_12_P104472,sqst-5,0.05977833465991028,3.77,1,NA,NA,NA,NA,NA,NA
I_14452126,I,14452126,A_12_P104472,sqst-5,0.05977833465991028,3.77,1,NA,NA,NA,NA,NA,NA
I_14452335,I,14452335,A_12_P104472,sqst-5,0.07944587094975522,3.77,1,NA,NA,NA,NA,NA,NA
I_14455328,I,14455328,A_12_P104472,sqst-5,0.05076534774934091,3.77,1,NA,NA,NA,NA,NA,NA
I_14459579,I,14459579,A_12_P104472,sqst-5,0.03301671975642354,3.77,1,NA,NA,NA,NA,NA,NA
I_14463305,I,14463305,A_12_P104472,sqst-5,0.03301671975642354,3.77,1,NA,NA,NA,NA,NA,NA
I_14468743,I,14468743,A_12_P104472,sqst-5,0.03301671975642354,3.77,1,NA,NA,NA,NA,NA,NA
I_14469444,I,14469444,A_12_P104472,sqst-5,0.03301671975642354,3.77,1,NA,NA,NA,NA,NA,NA
I_14470256,I,14470256,A_12_P104472,sqst-5,0.03301671975642354,3.77,1,NA,NA,NA,NA,NA,NA
I_14472083,I,14472083,A_12_P104472,sqst-5,0.03301671975642354,3.77,1,NA,NA,NA,NA,NA,NA
I_14472629,I,14472629,A_12_P104472,sqst-5,0.04949230170286653,3.77,1,NA,NA,NA,NA,NA,NA
I_14472641,I,14472641,A_12_P104472,sqst-5,0.04949230170286653,3.77,1,NA,NA,NA,NA,NA,NA
I_14475143,I,14475143,A_12_P104472,sqst-5,0.0796589949141086,3.77,1,NA,NA,NA,NA,NA,NA
I_14475736,I,14475736,A_12_P104472,sqst-5,0.06907199445161306,3.77,1,NA,NA,NA,NA,NA,NA
I_14475856,I,14475856,A_12_P104472,sqst-5,0.11220577159689214,3.77,1,NA,NA,NA,NA,NA,NA
I_14476884,I,14476884,A_12_P104472,sqst-5,0.23672054108161225,3.77,1,NA,NA,NA,NA,NA,NA
I_14478662,I,14478662,A_12_P104472,sqst-5,0.2747661586325546,3.77,1,NA,NA,NA,NA,NA,NA
I_14480472,I,14480472,A_12_P104472,sqst-5,0.27605342104341485,3.77,1,NA,NA,NA,NA,NA,NA
I_14484525,I,14484525,A_12_P104472,sqst-5,0.27605342104341485,3.77,1,NA,NA,NA,NA,NA,NA
I_14484676,I,14484676,A_12_P104472,sqst-5,0.27605342104341485,3.77,1,NA,NA,NA,NA,NA,NA
I_14485506,I,14485506,A_12_P104472,sqst-5,0.1823716530834264,3.77,1,NA,NA,NA,NA,NA,NA
I_14486815,I,14486815,A_12_P104472,sqst-5,0.1823716530834264,3.77,1,NA,NA,NA,NA,NA,NA
I_14486883,I,14486883,A_12_P104472,sqst-5,0.1823716530834264,3.77,1,NA,NA,NA,NA,NA,NA
I_14487015,I,14487015,A_12_P104472,sqst-5,0.1823716530834264,3.77,1,NA,NA,NA,NA,NA,NA
I_14488028,I,14488028,A_12_P104472,sqst-5,0.1450539268789801,3.77,1,NA,NA,NA,NA,NA,NA
I_14489264,I,14489264,A_12_P104472,sqst-5,0.09122825992637781,3.77,1,NA,NA,NA,NA,NA,NA
I_14491885,I,14491885,A_12_P104472,sqst-5,0.09939471162481757,3.77,1,NA,NA,NA,NA,NA,NA
I_14492974,I,14492974,A_12_P104472,sqst-5,0.09939471162481757,3.77,1,NA,NA,NA,NA,NA,NA
I_14493853,I,14493853,A_12_P104472,sqst-5,0.09939471162481757,3.77,1,NA,NA,NA,NA,NA,NA
I_14505697,I,14505697,A_12_P104472,sqst-5,0.09939471162481757,3.77,1,NA,NA,NA,NA,NA,NA
I_14508257,I,14508257,A_12_P104472,sqst-5,0.06533020224521598,3.77,1,NA,NA,NA,NA,NA,NA
I_14512844,I,14512844,A_12_P104472,sqst-5,0.1048880460887763,3.77,1,NA,NA,NA,NA,NA,NA
I_14517934,I,14517934,A_12_P104472,sqst-5,0.2528056910144857,3.77,1,NA,NA,NA,NA,NA,NA
I_14519512,I,14519512,A_12_P104472,sqst-5,0.2528056910144857,3.77,1,NA,NA,NA,NA,NA,NA
I_14521001,I,14521001,A_12_P104472,sqst-5,0.2528056910144857,3.77,1,NA,NA,NA,NA,NA,NA
I_14523101,I,14523101,A_12_P104472,sqst-5,0.2528056910144857,3.77,1,NA,NA,NA,NA,NA,NA
I_14525364,I,14525364,A_12_P104472,sqst-5,0.36319338111350113,3.77,1,NA,NA,NA,NA,NA,NA
I_14526202,I,14526202,A_12_P104472,sqst-5,0.36319338111350113,3.77,1,NA,NA,NA,NA,NA,NA
I_14530614,I,14530614,A_12_P104472,sqst-5,0.36319338111350113,3.77,1,NA,NA,NA,NA,NA,NA
I_14532835,I,14532835,A_12_P104472,sqst-5,0.36319338111350113,3.77,1,NA,NA,NA,NA,NA,NA
I_14535232,I,14535232,A_12_P104472,sqst-5,0.36319338111350113,3.77,1,NA,NA,NA,NA,NA,NA
I_14536206,I,14536206,A_12_P104472,sqst-5,0.36319338111350113,3.77,1,NA,NA,NA,NA,NA,NA
I_14536393,I,14536393,A_12_P104472,sqst-5,0.42293044565606785,3.77,1,NA,NA,NA,NA,NA,NA
I_14537701,I,14537701,A_12_P104472,sqst-5,0.30144978663326505,3.77,1,NA,NA,NA,NA,NA,NA
I_14543060,I,14543060,A_12_P104472,sqst-5,0.30144978663326505,3.77,1,NA,NA,NA,NA,NA,NA
I_14545223,I,14545223,A_12_P104472,sqst-5,0.30144978663326505,3.77,1,NA,NA,NA,NA,NA,NA
I_14548152,I,14548152,A_12_P104472,sqst-5,0.30144978663326505,3.77,1,NA,NA,NA,NA,NA,NA
I_14549521,I,14549521,A_12_P104472,sqst-5,0.30144978663326505,3.77,1,NA,NA,NA,NA,NA,NA
I_14549577,I,14549577,A_12_P104472,sqst-5,0.30144978663326505,3.77,1,NA,NA,NA,NA,NA,NA
I_14555905,I,14555905,A_12_P104472,sqst-5,0.23895346676184057,3.77,1,NA,NA,NA,NA,NA,NA
I_14557357,I,14557357,A_12_P104472,sqst-5,0.3041368711619472,3.77,1,NA,NA,NA,NA,NA,NA
I_14558365,I,14558365,A_12_P104472,sqst-5,0.3041368711619472,3.77,1,NA,NA,NA,NA,NA,NA
I_14560705,I,14560705,A_12_P104472,sqst-5,0.5945179116563477,3.77,1,NA,NA,NA,NA,NA,NA
I_14560706,I,14560706,A_12_P104472,sqst-5,0.5945179116563477,3.77,1,NA,NA,NA,NA,NA,NA
I_14570625,I,14570625,A_12_P104472,sqst-5,0.5945179116563477,3.77,1,NA,NA,NA,NA,NA,NA
I_14571362,I,14571362,A_12_P104472,sqst-5,0.4298637368805844,3.77,1,NA,NA,NA,NA,NA,NA
I_14588025,I,14588025,A_12_P104472,sqst-5,0.4298637368805844,3.77,1,NA,NA,NA,NA,NA,NA
I_14594612,I,14594612,A_12_P104472,sqst-5,0.4725264430591259,3.77,1,NA,NA,NA,NA,NA,NA
I_14598844,I,14598844,A_12_P104472,sqst-5,0.4404356318238109,3.77,1,NA,NA,NA,NA,NA,NA
I_14602738,I,14602738,A_12_P104472,sqst-5,0.48072805688372583,3.77,1,NA,NA,NA,NA,NA,NA
I_14606990,I,14606990,A_12_P104472,sqst-5,0.48072805688372583,3.77,1,NA,NA,NA,NA,NA,NA
I_14607655,I,14607655,A_12_P104472,sqst-5,0.48072805688372583,3.77,1,NA,NA,NA,NA,NA,NA
I_14612293,I,14612293,A_12_P104472,sqst-5,0.48072805688372583,3.77,1,NA,NA,NA,NA,NA,NA
I_14619207,I,14619207,A_12_P104472,sqst-5,0.48072805688372583,3.77,1,NA,NA,NA,NA,NA,NA
I_14635769,I,14635769,A_12_P104472,sqst-5,0.5669551064064497,3.77,1,NA,NA,NA,NA,NA,NA
I_14637770,I,14637770,A_12_P104472,sqst-5,0.5669551064064497,3.77,1,NA,NA,NA,NA,NA,NA
I_14639202,I,14639202,A_12_P104472,sqst-5,0.5669551064064497,3.77,1,NA,NA,NA,NA,NA,NA
I_14640290,I,14640290,A_12_P104472,sqst-5,0.6761233903019815,3.77,1,NA,NA,NA,NA,NA,NA
I_14645228,I,14645228,A_12_P104472,sqst-5,0.6761233903019815,3.77,1,NA,NA,NA,NA,NA,NA
I_14646433,I,14646433,A_12_P104472,sqst-5,0.6761233903019815,3.77,1,NA,NA,NA,NA,NA,NA
I_14651159,I,14651159,A_12_P104472,sqst-5,0.6761233903019815,3.77,1,NA,NA,NA,NA,NA,NA
I_14653151,I,14653151,A_12_P104472,sqst-5,0.6761233903019815,3.77,1,NA,NA,NA,NA,NA,NA
I_14661982,I,14661982,A_12_P104472,sqst-5,0.5812329520197436,3.77,1,NA,NA,NA,NA,NA,NA
I_14662515,I,14662515,A_12_P104472,sqst-5,0.5812329520197436,3.77,1,NA,NA,NA,NA,NA,NA
I_14663203,I,14663203,A_12_P104472,sqst-5,0.5812329520197436,3.77,1,NA,NA,NA,NA,NA,NA
I_14666940,I,14666940,A_12_P104472,sqst-5,0.533805125880135,3.77,1,NA,NA,NA,NA,NA,NA
I_14668407,I,14668407,A_12_P104472,sqst-5,0.533805125880135,3.77,1,NA,NA,NA,NA,NA,NA
I_14668653,I,14668653,A_12_P104472,sqst-5,0.533805125880135,3.77,1,NA,NA,NA,NA,NA,NA
I_14674725,I,14674725,A_12_P104472,sqst-5,0.3331896273252118,3.77,1,NA,NA,NA,NA,NA,NA
I_14682966,I,14682966,A_12_P104472,sqst-5,0.3331896273252118,3.77,1,NA,NA,NA,NA,NA,NA
I_14683220,I,14683220,A_12_P104472,sqst-5,0.46234068950198787,3.77,1,NA,NA,NA,NA,NA,NA
I_14691768,I,14691768,A_12_P104472,sqst-5,0.5205779625923246,3.77,1,NA,NA,NA,NA,NA,NA
I_14692754,I,14692754,A_12_P104472,sqst-5,0.5205779625923246,3.77,1,NA,NA,NA,NA,NA,NA
I_14696180,I,14696180,A_12_P104472,sqst-5,0.3747416801909582,3.77,1,NA,NA,NA,NA,NA,NA
I_14696837,I,14696837,A_12_P104472,sqst-5,0.5548361864518775,3.77,1,NA,NA,NA,NA,NA,NA
I_14698156,I,14698156,A_12_P104472,sqst-5,0.5548361864518775,3.77,1,NA,NA,NA,NA,NA,NA
I_14702813,I,14702813,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14702982,I,14702982,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14704325,I,14704325,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14705545,I,14705545,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14707324,I,14707324,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14710600,I,14710600,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14715905,I,14715905,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14717977,I,14717977,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14721276,I,14721276,A_12_P104472,sqst-5,0.5093985541109113,3.77,1,NA,NA,NA,NA,NA,NA
I_14734963,I,14734963,A_12_P104472,sqst-5,0.47439660158305025,3.77,1,NA,NA,NA,NA,NA,NA
I_14743544,I,14743544,A_12_P104472,sqst-5,0.47439660158305025,3.77,1,NA,NA,NA,NA,NA,NA
I_14744485,I,14744485,A_12_P104472,sqst-5,0.47439660158305025,3.77,1,NA,NA,NA,NA,NA,NA
I_14755839,I,14755839,A_12_P104472,sqst-5,0.5677396436030598,3.77,1,NA,NA,NA,NA,NA,NA
I_14760191,I,14760191,A_12_P104472,sqst-5,0.5677396436030598,3.77,1,NA,NA,NA,NA,NA,NA
I_14762005,I,14762005,A_12_P104472,sqst-5,0.5677396436030598,3.77,1,NA,NA,NA,NA,NA,NA
I_14763117,I,14763117,A_12_P104472,sqst-5,0.6852030603815273,3.77,1,NA,NA,NA,NA,NA,NA
I_14763403,I,14763403,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14766317,I,14766317,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14767397,I,14767397,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14768030,I,14768030,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14769863,I,14769863,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14774273,I,14774273,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14775100,I,14775100,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14775931,I,14775931,A_12_P104472,sqst-5,0.873525857188234,3.77,1,NA,NA,NA,NA,NA,NA
I_14776886,I,14776886,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14777598,I,14777598,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14778655,I,14778655,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14779325,I,14779325,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14782858,I,14782858,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14783694,I,14783694,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14788131,I,14788131,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14797233,I,14797233,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14799168,I,14799168,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14809107,I,14809107,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14811508,I,14811508,A_12_P104472,sqst-5,1.08638763737691,3.77,1,NA,NA,NA,NA,NA,NA
I_14821667,I,14821667,A_12_P104472,sqst-5,0.937106325329644,3.77,1,NA,NA,NA,NA,NA,NA
I_14827067,I,14827067,A_12_P104472,sqst-5,0.937106325329644,3.77,1,NA,NA,NA,NA,NA,NA
I_14828127,I,14828127,A_12_P104472,sqst-5,0.937106325329644,3.77,1,NA,NA,NA,NA,NA,NA
I_14832565,I,14832565,A_12_P104472,sqst-5,0.937106325329644,3.77,1,NA,NA,NA,NA,NA,NA
I_14834574,I,14834574,A_12_P104472,sqst-5,0.937106325329644,3.77,1,NA,NA,NA,NA,NA,NA
I_14838357,I,14838357,A_12_P104472,sqst-5,0.937106325329644,3.77,1,NA,NA,NA,NA,NA,NA
I_14842185,I,14842185,A_12_P104472,sqst-5,1.1142254950463866,3.77,1,NA,NA,NA,NA,NA,NA
I_14844275,I,14844275,A_12_P104472,sqst-5,1.1142254950463866,3.77,1,NA,NA,NA,NA,NA,NA
I_14845874,I,14845874,A_12_P104472,sqst-5,1.1142254950463866,3.77,1,NA,NA,NA,NA,NA,NA
I_14854921,I,14854921,A_12_P104472,sqst-5,1.1142254950463866,3.77,1,NA,NA,NA,NA,NA,NA
I_14863715,I,14863715,A_12_P104472,sqst-5,0.8870685123343723,3.77,1,NA,NA,NA,NA,NA,NA
I_14874140,I,14874140,A_12_P104472,sqst-5,0.7399167403384338,3.77,1,NA,NA,NA,NA,NA,NA
I_14875249,I,14875249,A_12_P104472,sqst-5,0.7399167403384338,3.77,1,NA,NA,NA,NA,NA,NA
I_14878614,I,14878614,A_12_P104472,sqst-5,0.7399167403384338,3.77,1,NA,NA,NA,NA,NA,NA
I_14879178,I,14879178,A_12_P104472,sqst-5,0.7316533850498823,3.77,1,NA,NA,NA,NA,NA,NA
I_14879856,I,14879856,A_12_P104472,sqst-5,0.7316533850498823,3.77,1,NA,NA,NA,NA,NA,NA
I_14893003,I,14893003,A_12_P104472,sqst-5,0.7316533850498823,3.77,1,NA,NA,NA,NA,NA,NA
I_14896937,I,14896937,A_12_P104472,sqst-5,0.7316533850498823,3.77,1,NA,NA,NA,NA,NA,NA
I_14898607,I,14898607,A_12_P104472,sqst-5,0.6222964279653587,3.77,1,NA,NA,NA,NA,NA,NA
I_14906125,I,14906125,A_12_P104472,sqst-5,0.6222964279653587,3.77,1,NA,NA,NA,NA,NA,NA
I_14913657,I,14913657,A_12_P104472,sqst-5,0.6222964279653587,3.77,1,NA,NA,NA,NA,NA,NA
I_14919923,I,14919923,A_12_P104472,sqst-5,0.6222964279653587,3.77,1,NA,NA,NA,NA,NA,NA
